"Time (s) Run #1";"Temperature 1 (°C) Run #1";"Temperature 2 (°C) Run #1";"Temperature 3 (°C) Run #1"
42,550;74,64;75,81;78,88
42,600;74,64;75,81;78,88
42,650;74,64;75,81;78,88
42,700;74,64;75,80;78,88
42,750;74,64;75,81;78,87
42,800;74,64;75,80;78,87
42,850;74,64;75,80;78,87
42,900;74,64;75,80;78,87
42,950;74,63;75,80;78,87
43,000;74,64;75,79;78,87
43,050;74,64;75,79;78,87
43,100;74,64;75,79;78,87
43,150;74,64;75,79;78,87
43,200;74,64;75,79;78,87
43,250;74,64;75,79;78,87
43,300;74,64;75,79;78,87
43,350;74,63;75,79;78,87
43,400;74,64;75,79;78,86
43,450;74,63;75,78;78,86
43,500;74,63;75,78;78,86
43,550;74,63;75,78;78,86
43,600;74,63;75,78;78,86
43,650;74,63;75,78;78,86
43,700;74,63;75,78;78,86
43,750;74,63;75,78;78,86
43,800;74,63;75,78;78,86
43,850;74,63;75,78;78,86
43,900;74,63;75,78;78,86
43,950;74,63;75,78;78,86
44,000;74,63;75,77;78,86
44,050;74,63;75,77;78,86
44,100;74,63;75,77;78,86
44,150;74,63;75,77;78,85
44,200;74,63;75,77;78,85
44,250;74,63;75,77;78,86
44,300;74,63;75,77;78,86
44,350;74,63;75,77;78,86
44,400;74,63;75,77;78,86
44,450;74,63;75,77;78,85
44,500;74,62;75,76;78,85
44,550;74,62;75,77;78,85
44,600;74,62;75,76;78,85
44,650;74,62;75,76;78,85
44,700;74,62;75,77;78,85
44,750;74,62;75,76;78,85
44,800;74,62;75,76;78,85
44,850;74,62;75,76;78,85
44,900;74,62;75,76;78,85
44,950;74,62;75,76;78,85
45,000;74,62;75,76;78,85
45,050;74,62;75,76;78,85
45,100;74,62;75,76;78,85
45,150;74,62;75,76;78,85
45,200;74,62;75,76;78,85
45,250;74,62;75,76;78,85
45,300;74,62;75,76;78,85
45,350;74,62;75,76;78,85
45,400;74,62;75,76;78,85
45,450;74,61;75,76;78,85
45,500;74,61;75,77;78,85
45,550;74,62;75,77;78,85
45,600;74,62;75,77;78,85
45,650;74,61;75,77;78,85
45,700;74,61;75,77;78,85
45,750;74,61;75,77;78,85
45,800;74,61;75,78;78,85
45,850;74,61;75,78;78,85
45,900;74,61;75,78;78,85
45,950;74,61;75,78;78,85
46,000;74,61;75,79;78,85
46,050;74,61;75,79;78,86
46,100;74,61;75,79;78,85
46,150;74,61;75,80;78,86
46,200;74,61;75,80;78,85
46,250;74,61;75,80;78,85
46,300;74,60;75,81;78,85
46,350;74,60;75,81;78,85
46,400;74,60;75,82;78,85
46,450;74,60;75,82;78,85
46,500;74,60;75,82;78,86
46,550;74,60;75,82;78,85
46,600;74,60;75,83;78,85
46,650;74,60;75,83;78,86
46,700;74,60;75,83;78,86
46,750;74,60;75,84;78,85
46,800;74,59;75,84;78,85
46,850;74,59;75,85;78,85
46,900;74,60;75,85;78,86
46,950;74,59;75,85;78,85
47,000;74,59;75,86;78,85
47,050;74,59;75,86;78,85
47,100;74,59;75,86;78,86
47,150;74,59;75,87;78,85
47,200;74,59;75,87;78,86
47,250;74,59;75,87;78,85
47,300;74,58;75,87;78,85
47,350;74,58;75,88;78,85
47,400;74,58;75,88;78,85
47,450;74,58;75,88;78,85
47,500;74,58;75,88;78,86
47,550;74,58;75,88;78,85
47,600;74,58;75,88;78,86
47,650;74,58;75,89;78,85
47,700;74,57;75,89;78,86
47,750;74,57;75,89;78,85
47,800;74,57;75,89;78,85
47,850;74,57;75,89;78,86
47,900;74,57;75,89;78,85
47,950;74,57;75,89;78,85
48,000;74,56;75,89;78,86
48,050;74,56;75,89;78,85
48,100;74,56;75,89;78,85
48,150;74,57;75,89;78,86
48,200;74,56;75,89;78,86
48,250;74,56;75,89;78,86
48,300;74,56;75,89;78,86
48,350;74,56;75,89;78,86
48,400;74,55;75,88;78,86
48,450;74,55;75,89;78,86
48,500;74,56;75,89;78,86
48,550;74,55;75,88;78,86
48,600;74,55;75,88;78,86
48,650;74,55;75,89;78,86
48,700;74,55;75,88;78,86
48,750;74,55;75,88;78,86
48,800;74,54;75,88;78,86
48,850;74,54;75,88;78,86
48,900;74,54;75,88;78,86
48,950;74,54;75,88;78,86
49,000;74,54;75,88;78,86
49,050;74,54;75,88;78,86
49,100;74,53;75,88;78,86
49,150;74,54;75,87;78,85
49,200;74,53;75,88;78,85
49,250;74,53;75,87;78,86
49,300;74,53;75,87;78,86
49,350;74,53;75,87;78,86
49,400;74,53;75,87;78,85
49,450;74,53;75,87;78,85
49,500;74,52;75,87;78,85
49,550;74,52;75,86;78,86
49,600;74,52;75,86;78,85
49,650;74,51;75,86;78,85
49,700;74,51;75,86;78,85
49,750;74,51;75,86;78,85
49,800;74,51;75,86;78,85
49,850;74,51;75,85;78,85
49,900;74,51;75,85;78,85
49,950;74,50;75,85;78,85
50,000;74,51;75,85;78,85
50,050;74,50;75,85;78,85
50,100;74,50;75,84;78,85
50,150;74,50;75,84;78,84
50,200;74,50;75,84;78,85
50,250;74,49;75,83;78,84
50,300;74,50;75,83;78,84
50,350;74,49;75,83;78,84
50,400;74,49;75,83;78,84
50,450;74,49;75,82;78,84
50,500;74,48;75,82;78,83
50,550;74,49;75,82;78,83
50,600;74,48;75,82;78,83
50,650;74,48;75,81;78,83
50,700;74,47;75,81;78,83
50,750;74,47;75,80;78,83
50,800;74,47;75,80;78,82
50,850;74,47;75,80;78,82
50,900;74,47;75,79;78,82
50,950;74,47;75,79;78,82
51,000;74,46;75,79;78,82
51,050;74,46;75,78;78,82
51,100;74,45;75,78;78,81
51,150;74,46;75,78;78,81
51,200;74,45;75,77;78,81
51,250;74,45;75,77;78,81
51,300;74,45;75,76;78,80
51,350;74,45;75,76;78,81
51,400;74,45;75,76;78,81
51,450;74,44;75,75;78,80
51,500;74,44;75,74;78,80
51,550;74,44;75,74;78,80
51,600;74,44;75,74;78,80
51,650;74,44;75,73;78,79
51,700;74,43;75,73;78,79
51,750;74,43;75,72;78,79
51,800;74,43;75,72;78,79
51,850;74,42;75,72;78,79
51,900;74,42;75,71;78,78
51,950;74,42;75,71;78,78
52,000;74,42;75,70;78,78
52,050;74,41;75,70;78,78
52,100;74,41;75,70;78,77
52,150;74,41;75,69;78,77
52,200;74,41;75,69;78,77
52,250;74,41;75,69;78,77
52,300;74,40;75,68;78,77
52,350;74,40;75,68;78,77
52,400;74,40;75,68;78,77
52,450;74,40;75,67;78,76
52,500;74,40;75,67;78,76
52,550;74,39;75,67;78,76
52,600;74,39;75,67;78,76
52,650;74,39;75,67;78,75
52,700;74,39;75,66;78,75
52,750;74,38;75,66;78,75
52,800;74,39;75,65;78,75
52,850;74,38;75,65;78,75
52,900;74,38;75,65;78,75
52,950;74,38;75,65;78,74
53,000;74,38;75,65;78,74
53,050;74,37;75,64;78,74
53,100;74,37;75,64;78,74
53,150;74,37;75,64;78,73
53,200;74,36;75,64;78,74
53,250;74,36;75,64;78,73
53,300;74,36;75,63;78,73
53,350;74,36;75,63;78,73
53,400;74,36;75,63;78,73
53,450;74,35;75,62;78,72
53,500;74,36;75,62;78,72
53,550;74,35;75,62;78,72
53,600;74,35;75,62;78,72
53,650;74,35;75,61;78,72
53,700;74,35;75,61;78,72
53,750;74,35;75,61;78,72
53,800;74,34;75,60;78,71
53,850;74,34;75,60;78,71
53,900;74,34;75,60;78,71
53,950;74,34;75,60;78,70
54,000;74,34;75,60;78,71
54,050;74,34;75,60;78,70
54,100;74,33;75,59;78,70
54,150;74,33;75,59;78,70
54,200;74,33;75,59;78,70
54,250;74,33;75,59;78,70
54,300;74,33;75,59;78,70
54,350;74,33;75,58;78,69
54,400;74,32;75,58;78,69
54,450;74,32;75,58;78,69
54,500;74,32;75,58;78,69
54,550;74,32;75,57;78,69
54,600;74,32;75,57;78,69
54,650;74,32;75,57;78,69
54,700;74,32;75,57;78,68
54,750;74,32;75,56;78,68
54,800;74,32;75,56;78,68
54,850;74,31;75,56;78,68
54,900;74,31;75,56;78,68
54,950;74,31;75,56;78,68
55,000;74,31;75,56;78,67
55,050;74,31;75,56;78,67
55,100;74,31;75,55;78,67
55,150;74,31;75,55;78,67
55,200;74,30;75,55;78,67
55,250;74,31;75,55;78,67
55,300;74,30;75,55;78,66
55,350;74,30;75,55;78,67
55,400;74,30;75,54;78,66
55,450;74,30;75,55;78,66
55,500;74,30;75,55;78,66
55,550;74,30;75,54;78,66
55,600;74,30;75,54;78,66
55,650;74,30;75,54;78,66
55,700;74,30;75,54;78,66
55,750;74,30;75,54;78,66
55,800;74,29;75,54;78,65
55,850;74,30;75,54;78,65
55,900;74,30;75,54;78,65
55,950;74,29;75,54;78,65
56,000;74,29;75,54;78,65
56,050;74,29;75,54;78,65
56,100;74,29;75,54;78,65
56,150;74,29;75,54;78,65
56,200;74,29;75,54;78,65
56,250;74,29;75,54;78,64
56,300;74,29;75,54;78,64
56,350;74,29;75,54;78,65
56,400;74,28;75,54;78,64
56,450;74,28;75,54;78,65
56,500;74,28;75,54;78,64
56,550;74,28;75,54;78,64
56,600;74,28;75,54;78,64
56,650;74,28;75,54;78,64
56,700;74,28;75,54;78,64
56,750;74,28;75,54;78,64
56,800;74,28;75,54;78,63
56,850;74,28;75,54;78,63
56,900;74,28;75,54;78,63
56,950;74,28;75,54;78,63
57,000;74,27;75,54;78,63
57,050;74,28;75,54;78,63
57,100;74,27;75,55;78,63
57,150;74,27;75,55;78,63
57,200;74,27;75,54;78,63
57,250;74,27;75,55;78,63
57,300;74,27;75,55;78,63
57,350;74,27;75,54;78,63
57,400;74,27;75,54;78,63
57,450;74,27;75,54;78,62
57,500;74,27;75,54;78,62
57,550;74,27;75,54;78,62
57,600;74,27;75,54;78,63
57,650;74,27;75,53;78,62
57,700;74,27;75,53;78,62
57,750;74,27;75,53;78,62
57,800;74,27;75,53;78,62
57,850;74,26;75,53;78,62
57,900;74,26;75,53;78,62
57,950;74,27;75,53;78,62
58,000;74,26;75,52;78,62
58,050;74,26;75,52;78,62
58,100;74,26;75,52;78,62
58,150;74,26;75,52;78,62
58,200;74,26;75,52;78,62
58,250;74,26;75,51;78,61
58,300;74,26;75,51;78,61
58,350;74,26;75,51;78,61
58,400;74,26;75,51;78,61
58,450;74,26;75,50;78,61
58,500;74,26;75,51;78,61
58,550;74,26;75,51;78,61
58,600;74,25;75,50;78,61
58,650;74,26;75,50;78,61
58,700;74,26;75,50;78,61
58,750;74,26;75,50;78,61
58,800;74,26;75,50;78,61
58,850;74,25;75,49;78,61
58,900;74,25;75,49;78,61
58,950;74,25;75,50;78,61
59,000;74,25;75,49;78,61
59,050;74,25;75,49;78,61
59,100;74,25;75,49;78,61
59,150;74,25;75,49;78,61
59,200;74,25;75,49;78,60
59,250;74,25;75,49;78,61
59,300;74,25;75,49;78,61
59,350;74,25;75,49;78,61
59,400;74,24;75,48;78,61
59,450;74,24;75,48;78,61
59,500;74,25;75,48;78,60
59,550;74,25;75,48;78,61
59,600;74,24;75,48;78,61
59,650;74,24;75,47;78,61
59,700;74,24;75,47;78,61
59,750;74,24;75,47;78,61
59,800;74,24;75,47;78,61
59,850;74,24;75,47;78,61
59,900;74,24;75,47;78,61
59,950;74,24;75,47;78,61
60,000;74,23;75,47;78,60
60,050;74,24;75,47;78,60
60,100;74,24;75,46;78,61
60,150;74,23;75,46;78,61
60,200;74,23;75,46;78,61
60,250;74,24;75,46;78,61
60,300;74,23;75,46;78,61
60,350;74,23;75,46;78,61
60,400;74,23;75,46;78,61
60,450;74,23;75,45;78,61
60,500;74,23;75,45;78,61
60,550;74,23;75,45;78,61
60,600;74,23;75,45;78,61
60,650;74,23;75,45;78,61
60,700;74,23;75,44;78,61
60,750;74,23;75,44;78,61
60,800;74,23;75,44;78,61
60,850;74,22;75,44;78,61
60,900;74,22;75,44;78,61
60,950;74,22;75,43;78,61
61,000;74,22;75,43;78,61
61,050;74,22;75,43;78,62
61,100;74,22;75,43;78,61
61,150;74,22;75,43;78,61
61,200;74,22;75,43;78,61
61,250;74,22;75,43;78,61
61,300;74,22;75,42;78,61
61,350;74,22;75,42;78,62
61,400;74,22;75,42;78,61
61,450;74,22;75,42;78,62
61,500;74,21;75,42;78,61
61,550;74,21;75,42;78,62
61,600;74,21;75,41;78,61
61,650;74,21;75,41;78,61
61,700;74,21;75,41;78,61
61,750;74,21;75,41;78,62
61,800;74,21;75,40;78,62
61,850;74,21;75,40;78,61
61,900;74,21;75,40;78,61
61,950;74,21;75,40;78,61
62,000;74,21;75,40;78,61
62,050;74,21;75,40;78,61
62,100;74,21;75,40;78,61
62,150;74,21;75,39;78,61
62,200;74,20;75,39;78,61
62,250;74,20;75,39;78,61
62,300;74,20;75,39;78,61
62,350;74,20;75,38;78,61
62,400;74,20;75,38;78,61
62,450;74,20;75,38;78,61
62,500;74,20;75,38;78,61
62,550;74,20;75,38;78,61
62,600;74,20;75,37;78,61
62,650;74,19;75,37;78,61
62,700;74,20;75,37;78,61
62,750;74,20;75,37;78,61
62,800;74,19;75,37;78,60
62,850;74,19;75,37;78,61
62,900;74,19;75,36;78,61
62,950;74,19;75,36;78,61
63,000;74,19;75,36;78,60
63,050;74,19;75,36;78,60
63,100;74,19;75,36;78,60
63,150;74,19;75,36;78,60
63,200;74,19;75,36;78,60
63,250;74,19;75,35;78,60
63,300;74,18;75,35;78,60
63,350;74,18;75,35;78,60
63,400;74,18;75,35;78,60
63,450;74,18;75,35;78,60
63,500;74,18;75,35;78,60
63,550;74,18;75,35;78,60
63,600;74,18;75,35;78,60
63,650;74,18;75,35;78,59
63,700;74,18;75,35;78,59
63,750;74,18;75,35;78,59
63,800;74,17;75,34;78,59
63,850;74,18;75,35;78,58
63,900;74,17;75,35;78,59
63,950;74,17;75,35;78,59
64,000;74,17;75,34;78,58
64,050;74,17;75,35;78,58
64,100;74,17;75,34;78,58
64,150;74,17;75,34;78,58
64,200;74,16;75,34;78,58
64,250;74,17;75,34;78,58
64,300;74,16;75,34;78,58
64,350;74,16;75,34;78,58
64,400;74,16;75,34;78,57
64,450;74,16;75,34;78,57
64,500;74,16;75,35;78,57
64,550;74,16;75,34;78,57
64,600;74,16;75,34;78,57
64,650;74,16;75,34;78,57
64,700;74,16;75,34;78,56
64,750;74,16;75,34;78,56
64,800;74,15;75,34;78,56
64,850;74,15;75,34;78,56
64,900;74,15;75,34;78,56
64,950;74,15;75,34;78,56
65,000;74,15;75,34;78,56
65,050;74,15;75,34;78,55
65,100;74,15;75,34;78,55
65,150;74,15;75,34;78,56
65,200;74,14;75,34;78,55
65,250;74,14;75,33;78,55
65,300;74,14;75,33;78,55
65,350;74,14;75,33;78,55
65,400;74,14;75,33;78,55
65,450;74,14;75,33;78,54
65,500;74,14;75,33;78,54
65,550;74,14;75,33;78,54
65,600;74,14;75,33;78,54
65,650;74,13;75,32;78,54
65,700;74,14;75,33;78,53
65,750;74,13;75,33;78,53
65,800;74,13;75,33;78,53
65,850;74,13;75,33;78,53
65,900;74,13;75,32;78,53
65,950;74,13;75,32;78,53
66,000;74,12;75,32;78,52
66,050;74,12;75,32;78,52
66,100;74,12;75,32;78,52
66,150;74,12;75,32;78,52
66,200;74,12;75,31;78,52
66,250;74,12;75,31;78,52
66,300;74,12;75,31;78,51
66,350;74,12;75,31;78,51
66,400;74,11;75,31;78,51
66,450;74,11;75,31;78,51
66,500;74,11;75,31;78,51
66,550;74,11;75,31;78,51
66,600;74,11;75,30;78,51
66,650;74,11;75,30;78,51
66,700;74,11;75,30;78,50
66,750;74,10;75,29;78,50
66,800;74,10;75,29;78,50
66,850;74,10;75,29;78,50
66,900;74,10;75,29;78,50
66,950;74,10;75,29;78,50
67,000;74,10;75,29;78,50
67,050;74,09;75,29;78,49
67,100;74,09;75,29;78,49
67,150;74,09;75,29;78,49
67,200;74,09;75,28;78,49
67,250;74,09;75,28;78,49
67,300;74,09;75,28;78,49
67,350;74,08;75,28;78,49
67,400;74,09;75,27;78,49
67,450;74,08;75,28;78,49
67,500;74,08;75,27;78,48
67,550;74,08;75,27;78,48
67,600;74,08;75,27;78,48
67,650;74,08;75,27;78,48
67,700;74,08;75,26;78,48
67,750;74,08;75,26;78,48
67,800;74,07;75,26;78,48
67,850;74,07;75,26;78,48
67,900;74,07;75,26;78,48
67,950;74,07;75,25;78,48
68,000;74,07;75,25;78,48
68,050;74,07;75,25;78,48
68,100;74,06;75,25;78,48
68,150;74,06;75,25;78,48
68,200;74,06;75,24;78,47
68,250;74,06;75,24;78,47
68,300;74,06;75,24;78,47
68,350;74,06;75,24;78,47
68,400;74,06;75,24;78,47
68,450;74,06;75,23;78,47
68,500;74,06;75,23;78,47
68,550;74,05;75,23;78,47
68,600;74,05;75,23;78,47
68,650;74,05;75,23;78,47
68,700;74,05;75,23;78,46
68,750;74,05;75,22;78,47
68,800;74,04;75,22;78,47
68,850;74,04;75,22;78,46
68,900;74,05;75,22;78,46
68,950;74,04;75,21;78,46
69,000;74,04;75,21;78,46
69,050;74,04;75,21;78,46
69,100;74,04;75,21;78,46
69,150;74,03;75,21;78,46
69,200;74,03;75,21;78,46
69,250;74,03;75,21;78,46
69,300;74,03;75,20;78,46
69,350;74,03;75,20;78,45
69,400;74,03;75,20;78,46
69,450;74,03;75,20;78,46
69,500;74,03;75,20;78,45
69,550;74,02;75,20;78,45
69,600;74,02;75,19;78,45
69,650;74,02;75,19;78,45
69,700;74,02;75,19;78,45
69,750;74,02;75,19;78,45
69,800;74,02;75,19;78,45
69,850;74,02;75,19;78,45
69,900;74,01;75,19;78,45
69,950;74,01;75,19;78,45
70,000;74,01;75,18;78,44
70,050;74,01;75,18;78,44
70,100;74,01;75,19;78,44
70,150;74,01;75,18;78,44
70,200;74,01;75,18;78,44
70,250;74,01;75,18;78,44
70,300;74,01;75,18;78,44
70,350;74,01;75,18;78,43
70,400;74,00;75,18;78,43
70,450;74,00;75,18;78,44
70,500;74,00;75,17;78,44
70,550;74,00;75,17;78,43
70,600;74,00;75,18;78,43
70,650;74,00;75,17;78,43
70,700;74,00;75,17;78,43
70,750;74,00;75,17;78,43
70,800;74,00;75,17;78,42
70,850;73,99;75,17;78,42
70,900;73,99;75,17;78,42
70,950;73,99;75,17;78,42
71,000;73,99;75,17;78,42
71,050;73,99;75,17;78,42
71,100;73,99;75,17;78,41
71,150;73,99;75,16;78,41
71,200;73,98;75,16;78,41
71,250;73,98;75,16;78,42
71,300;73,98;75,16;78,41
71,350;73,98;75,16;78,41
71,400;73,98;75,16;78,41
71,450;73,98;75,16;78,41
71,500;73,98;75,16;78,41
71,550;73,98;75,16;78,41
71,600;73,98;75,16;78,41
71,650;73,98;75,16;78,41
71,700;73,97;75,16;78,40
71,750;73,97;75,16;78,40
71,800;73,97;75,16;78,40
71,850;73,97;75,15;78,40
71,900;73,97;75,16;78,40
71,950;73,97;75,15;78,40
72,000;73,97;75,15;78,40
72,050;73,97;75,15;78,40
72,100;73,97;75,15;78,40
72,150;73,97;75,15;78,40
72,200;73,96;75,15;78,39
72,250;73,96;75,15;78,39
72,300;73,96;75,15;78,39
72,350;73,96;75,15;78,39
72,400;73,96;75,15;78,40
72,450;73,96;75,15;78,39
72,500;73,96;75,15;78,39
72,550;73,96;75,14;78,39
72,600;73,96;75,15;78,39
72,650;73,96;75,14;78,39
72,700;73,95;75,15;78,39
72,750;73,96;75,14;78,39
72,800;73,96;75,15;78,38
72,850;73,95;75,14;78,39
72,900;73,95;75,14;78,38
72,950;73,95;75,14;78,38
73,000;73,95;75,14;78,38
73,050;73,95;75,14;78,38
73,100;73,95;75,14;78,38
73,150;73,95;75,14;78,38
73,200;73,94;75,14;78,38
73,250;73,95;75,14;78,38
73,300;73,95;75,14;78,38
73,350;73,94;75,14;78,37
73,400;73,94;75,14;78,37
73,450;73,94;75,14;78,37
73,500;73,94;75,13;78,37
73,550;73,94;75,14;78,38
73,600;73,93;75,14;78,37
73,650;73,94;75,13;78,37
73,700;73,94;75,13;78,37
73,750;73,93;75,13;78,37
73,800;73,93;75,13;78,37
73,850;73,93;75,13;78,37
73,900;73,93;75,13;78,37
73,950;73,93;75,13;78,36
74,000;73,93;75,13;78,37
74,050;73,92;75,13;78,36
74,100;73,93;75,13;78,36
74,150;73,92;75,13;78,36
74,200;73,92;75,13;78,36
74,250;73,92;75,13;78,36
74,300;73,92;75,13;78,36
74,350;73,92;75,13;78,36
74,400;73,92;75,12;78,36
74,450;73,92;75,12;78,36
74,500;73,92;75,12;78,36
74,550;73,92;75,13;78,36
74,600;73,91;75,12;78,36
74,650;73,91;75,13;78,36
74,700;73,91;75,12;78,36
74,750;73,91;75,12;78,36
74,800;73,91;75,12;78,36
74,850;73,91;75,12;78,35
74,900;73,91;75,12;78,35
74,950;73,90;75,12;78,36
75,000;73,90;75,12;78,35
75,050;73,90;75,12;78,35
75,100;73,90;75,11;78,35
75,150;73,90;75,12;78,35
75,200;73,90;75,12;78,35
75,250;73,90;75,11;78,35
75,300;73,90;75,11;78,35
75,350;73,89;75,12;78,35
75,400;73,89;75,11;78,35
75,450;73,89;75,11;78,35
75,500;73,89;75,11;78,34
75,550;73,89;75,11;78,35
75,600;73,89;75,11;78,34
75,650;73,89;75,11;78,34
75,700;73,88;75,11;78,34
75,750;73,88;75,11;78,34
75,800;73,88;75,11;78,34
75,850;73,88;75,11;78,34
75,900;73,88;75,11;78,34
75,950;73,88;75,11;78,34
76,000;73,88;75,10;78,34
76,050;73,88;75,10;78,34
76,100;73,88;75,10;78,33
76,150;73,88;75,10;78,33
76,200;73,88;75,10;78,34
76,250;73,87;75,10;78,33
76,300;73,87;75,10;78,33
76,350;73,87;75,09;78,33
76,400;73,87;75,10;78,33
76,450;73,87;75,10;78,33
76,500;73,87;75,09;78,33
76,550;73,86;75,09;78,33
76,600;73,87;75,09;78,33
76,650;73,86;75,09;78,32
76,700;73,86;75,09;78,32
76,750;73,86;75,09;78,32
76,800;73,86;75,08;78,32
76,850;73,86;75,08;78,32
76,900;73,86;75,08;78,32
76,950;73,86;75,09;78,32
77,000;73,85;75,08;78,32
77,050;73,85;75,08;78,32
77,100;73,85;75,08;78,32
77,150;73,85;75,08;78,32
77,200;73,85;75,08;78,31
77,250;73,85;75,07;78,31
77,300;73,85;75,07;78,31
77,350;73,85;75,07;78,31
77,400;73,85;75,07;78,31
77,450;73,85;75,06;78,31
77,500;73,84;75,07;78,31
77,550;73,84;75,06;78,31
77,600;73,84;75,06;78,31
77,650;73,84;75,06;78,31
77,700;73,84;75,06;78,31
77,750;73,84;75,06;78,31
77,800;73,84;75,06;78,30
77,850;73,84;75,06;78,31
77,900;73,84;75,06;78,30
77,950;73,83;75,06;78,30
78,000;73,84;75,05;78,30
78,050;73,83;75,05;78,30
78,100;73,83;75,05;78,30
78,150;73,83;75,05;78,30
78,200;73,83;75,05;78,30
78,250;73,83;75,05;78,30
78,300;73,83;75,04;78,30
78,350;73,83;75,04;78,30
78,400;73,83;75,04;78,30
78,450;73,83;75,04;78,30
78,500;73,82;75,04;78,29
78,550;73,83;75,04;78,29
78,600;73,83;75,03;78,29
78,650;73,82;75,03;78,29
78,700;73,82;75,03;78,29
78,750;73,82;75,03;78,29
78,800;73,82;75,03;78,29
78,850;73,82;75,03;78,29
78,900;73,82;75,03;78,28
78,950;73,82;75,03;78,29
79,000;73,82;75,03;78,29
79,050;73,82;75,02;78,28
79,100;73,82;75,02;78,28
79,150;73,81;75,02;78,29
79,200;73,81;75,02;78,28
79,250;73,81;75,02;78,28
79,300;73,81;75,02;78,28
79,350;73,81;75,02;78,28
79,400;73,81;75,01;78,28
79,450;73,81;75,02;78,28
79,500;73,81;75,01;78,28
79,550;73,81;75,01;78,28
79,600;73,81;75,01;78,27
79,650;73,81;75,01;78,28
79,700;73,81;75,01;78,27
79,750;73,80;75,01;78,28
79,800;73,80;75,00;78,27
79,850;73,80;75,01;78,27
79,900;73,80;75,00;78,27
79,950;73,80;75,00;78,27
80,000;73,80;75,00;78,27
80,050;73,80;74,99;78,27
80,100;73,80;75,00;78,27
80,150;73,80;74,99;78,27
80,200;73,80;75,00;78,26
80,250;73,79;74,99;78,27
80,300;73,79;74,99;78,26
80,350;73,79;74,99;78,26
80,400;73,79;74,99;78,26
80,450;73,79;74,99;78,26
80,500;73,79;74,99;78,26
80,550;73,79;74,98;78,26
80,600;73,79;74,98;78,26
80,650;73,79;74,98;78,26
80,700;73,79;74,98;78,25
80,750;73,79;74,98;78,25
80,800;73,79;74,98;78,25
80,850;73,79;74,98;78,25
80,900;73,79;74,97;78,25
80,950;73,79;74,97;78,25
81,000;73,79;74,97;78,25
81,050;73,78;74,97;78,25
81,100;73,79;74,97;78,25
81,150;73,78;74,97;78,25
81,200;73,79;74,96;78,24
81,250;73,78;74,96;78,24
81,300;73,78;74,96;78,24
81,350;73,78;74,96;78,24
81,400;73,78;74,95;78,24
81,450;73,78;74,95;78,24
81,500;73,78;74,95;78,24
81,550;73,78;74,95;78,24
81,600;73,78;74,95;78,24
81,650;73,78;74,95;78,24
81,700;73,78;74,94;78,24
81,750;73,77;74,94;78,24
81,800;73,78;74,94;78,24
81,850;73,77;74,94;78,24
81,900;73,77;74,94;78,24
81,950;73,77;74,94;78,23
82,000;73,77;74,93;78,23
82,050;73,77;74,93;78,23
82,100;73,77;74,93;78,23
82,150;73,76;74,93;78,23
82,200;73,77;74,93;78,24
82,250;73,77;74,93;78,24
82,300;73,76;74,93;78,23
82,350;73,76;74,92;78,23
82,400;73,76;74,92;78,23
82,450;73,76;74,92;78,23
82,500;73,76;74,92;78,23
82,550;73,76;74,92;78,23
82,600;73,76;74,91;78,23
82,650;73,76;74,91;78,23
82,700;73,76;74,91;78,23
82,750;73,75;74,91;78,23
82,800;73,76;74,91;78,23
82,850;73,76;74,91;78,23
82,900;73,75;74,90;78,23
82,950;73,75;74,90;78,23
83,000;73,75;74,91;78,23
83,050;73,75;74,90;78,23
83,100;73,75;74,90;78,23
83,150;73,75;74,90;78,23
83,200;73,75;74,90;78,23
83,250;73,75;74,90;78,23
83,300;73,74;74,89;78,23
83,350;73,74;74,89;78,23
83,400;73,74;74,89;78,23
83,450;73,74;74,89;78,23
83,500;73,74;74,89;78,23
83,550;73,74;74,89;78,23
83,600;73,74;74,88;78,23
83,650;73,74;74,88;78,23
83,700;73,74;74,88;78,23
83,750;73,74;74,88;78,23
83,800;73,74;74,88;78,23
83,850;73,73;74,88;78,23
83,900;73,73;74,88;78,23
83,950;73,74;74,88;78,23
84,000;73,73;74,88;78,23
84,050;73,73;74,88;78,23
84,100;73,73;74,87;78,23
84,150;73,73;74,88;78,23
84,200;73,72;74,87;78,23
84,250;73,72;74,87;78,23
84,300;73,72;74,87;78,22
84,350;73,72;74,87;78,22
84,400;73,72;74,87;78,23
84,450;73,72;74,86;78,22
84,500;73,72;74,86;78,23
84,550;73,72;74,86;78,22
84,600;73,71;74,86;78,22
84,650;73,71;74,86;78,22
84,700;73,71;74,86;78,23
84,750;73,71;74,86;78,22
84,800;73,72;74,86;78,22
84,850;73,71;74,86;78,22
84,900;73,71;74,86;78,22
84,950;73,71;74,86;78,22
85,000;73,71;74,86;78,22
85,050;73,70;74,86;78,22
85,100;73,70;74,86;78,22
85,150;73,70;74,86;78,22
85,200;73,70;74,86;78,21
85,250;73,70;74,85;78,21
85,300;73,70;74,85;78,21
85,350;73,70;74,85;78,21
85,400;73,69;74,85;78,21
85,450;73,69;74,85;78,21
85,500;73,69;74,85;78,21
85,550;73,69;74,85;78,21
85,600;73,69;74,85;78,21
85,650;73,69;74,85;78,21
85,700;73,69;74,85;78,20
85,750;73,68;74,85;78,21
85,800;73,68;74,85;78,20
85,850;73,68;74,85;78,20
85,900;73,68;74,85;78,20
85,950;73,68;74,85;78,20
86,000;73,68;74,84;78,20
86,050;73,67;74,84;78,20
