"Time (s) Run #2";"Temperature 1 (°C) Run #2";"Temperature 2 (°C) Run #2";"Temperature 3 (°C) Run #2";"Time (s) Run #3";"Temperature 1 (°C) Run #3";"Temperature 2 (°C) Run #3";"Temperature 3 (°C) Run #3"
20,850;79,63;80,40;77,56;20,850;80,77;78,87;77,96
20,900;79,63;80,40;77,56;20,900;80,76;78,86;77,95
20,950;79,63;80,40;77,55;20,950;80,76;78,86;77,96
21,000;79,63;80,41;77,55;21,000;80,76;78,86;77,96
21,050;79,63;80,41;77,56;21,050;80,76;78,86;77,96
21,100;79,63;80,40;77,55;21,100;80,75;78,87;77,96
21,150;79,64;80,40;77,55;21,150;80,76;78,86;77,97
21,200;79,63;80,40;77,55;21,200;80,75;78,86;77,96
21,250;79,63;80,41;77,55;21,250;80,75;78,86;77,96
21,300;79,63;80,40;77,55;21,300;80,75;78,86;77,96
21,350;79,63;80,41;77,55;21,350;80,74;78,86;77,97
21,400;79,64;80,41;77,55;21,400;80,74;78,86;77,97
21,450;79,63;80,40;77,55;21,450;80,74;78,86;77,97
21,500;79,63;80,40;77,55;21,500;80,74;78,86;77,97
21,550;79,63;80,40;77,55;21,550;80,74;78,86;77,97
21,600;79,63;80,40;77,55;21,600;80,74;78,86;77,97
21,650;79,63;80,40;77,54;21,650;80,74;78,86;77,97
21,700;79,63;80,40;77,54;21,700;80,73;78,86;77,97
21,750;79,64;80,40;77,54;21,750;80,73;78,86;77,97
21,800;79,64;80,40;77,54;21,800;80,73;78,86;77,97
21,850;79,63;80,40;77,54;21,850;80,73;78,86;77,97
21,900;79,63;80,40;77,54;21,900;80,73;78,86;77,98
21,950;79,64;80,40;77,53;21,950;80,73;78,86;77,97
22,000;79,64;80,40;77,53;22,000;80,73;78,86;77,98
22,050;79,64;80,39;77,53;22,050;80,73;78,86;77,98
22,100;79,64;80,39;77,53;22,100;80,73;78,86;77,98
22,150;79,64;80,39;77,52;22,150;80,73;78,86;77,98
22,200;79,64;80,39;77,52;22,200;80,73;78,86;77,98
22,250;79,64;80,39;77,52;22,250;80,73;78,86;77,98
22,300;79,64;80,39;77,52;22,300;80,73;78,85;77,98
22,350;79,64;80,39;77,51;22,350;80,73;78,86;77,98
22,400;79,65;80,38;77,51;22,400;80,73;78,86;77,98
22,450;79,64;80,38;77,51;22,450;80,73;78,85;77,98
22,500;79,64;80,38;77,51;22,500;80,73;78,85;77,98
22,550;79,65;80,38;77,51;22,550;80,74;78,85;77,98
22,600;79,65;80,38;77,50;22,600;80,74;78,85;77,98
22,650;79,65;80,38;77,50;22,650;80,74;78,85;77,98
22,700;79,65;80,37;77,50;22,700;80,74;78,85;77,98
22,750;79,65;80,37;77,50;22,750;80,74;78,85;77,98
22,800;79,66;80,37;77,49;22,800;80,74;78,85;77,98
22,850;79,66;80,37;77,49;22,850;80,74;78,85;77,97
22,900;79,66;80,37;77,49;22,900;80,74;78,85;77,98
22,950;79,66;80,37;77,49;22,950;80,74;78,85;77,98
23,000;79,66;80,36;77,49;23,000;80,74;78,85;77,98
23,050;79,66;80,36;77,48;23,050;80,75;78,85;77,98
23,100;79,67;80,36;77,48;23,100;80,75;78,85;77,98
23,150;79,67;80,36;77,48;23,150;80,75;78,85;77,97
23,200;79,67;80,36;77,47;23,200;80,75;78,85;77,98
23,250;79,67;80,35;77,47;23,250;80,75;78,85;77,97
23,300;79,68;80,35;77,47;23,300;80,76;78,84;77,97
23,350;79,68;80,35;77,47;23,350;80,75;78,84;77,97
23,400;79,68;80,35;77,46;23,400;80,75;78,84;77,98
23,450;79,68;80,35;77,46;23,450;80,76;78,84;77,97
23,500;79,68;80,35;77,46;23,500;80,76;78,84;77,97
23,550;79,69;80,35;77,46;23,550;80,76;78,84;77,97
23,600;79,69;80,35;77,45;23,600;80,76;78,84;77,97
23,650;79,69;80,34;77,45;23,650;80,76;78,84;77,97
23,700;79,69;80,34;77,45;23,700;80,76;78,84;77,97
23,750;79,69;80,34;77,45;23,750;80,76;78,84;77,97
23,800;79,70;80,34;77,45;23,800;80,76;78,84;77,97
23,850;79,70;80,34;77,44;23,850;80,76;78,84;77,97
23,900;79,70;80,33;77,44;23,900;80,77;78,83;77,97
23,950;79,70;80,33;77,44;23,950;80,77;78,83;77,97
24,000;79,70;80,33;77,44;24,000;80,77;78,83;77,97
24,050;79,70;80,33;77,43;24,050;80,77;78,83;77,97
24,100;79,71;80,32;77,44;24,100;80,77;78,83;77,96
24,150;79,71;80,32;77,43;24,150;80,77;78,83;77,96
24,200;79,71;80,32;77,43;24,200;80,77;78,83;77,96
24,250;79,71;80,32;77,43;24,250;80,78;78,82;77,96
24,300;79,71;80,32;77,43;24,300;80,77;78,82;77,96
24,350;79,72;80,31;77,42;24,350;80,77;78,82;77,96
24,400;79,72;80,31;77,42;24,400;80,77;78,82;77,96
24,450;79,72;80,31;77,42;24,450;80,78;78,82;77,96
24,500;79,72;80,31;77,42;24,500;80,78;78,82;77,96
24,550;79,72;80,31;77,41;24,550;80,78;78,82;77,95
24,600;79,73;80,31;77,41;24,600;80,78;78,82;77,96
24,650;79,73;80,30;77,41;24,650;80,78;78,81;77,95
24,700;79,73;80,30;77,41;24,700;80,78;78,81;77,95
24,750;79,73;80,30;77,41;24,750;80,78;78,82;77,95
24,800;79,73;80,30;77,41;24,800;80,78;78,81;77,95
24,850;79,73;80,30;77,41;24,850;80,78;78,81;77,95
24,900;79,74;80,30;77,41;24,900;80,78;78,81;77,94
24,950;79,74;80,29;77,40;24,950;80,78;78,81;77,95
25,000;79,74;80,29;77,41;25,000;80,78;78,81;77,95
25,050;79,74;80,29;77,40;25,050;80,79;78,80;77,95
25,100;79,74;80,29;77,40;25,100;80,78;78,80;77,94
25,150;79,74;80,29;77,40;25,150;80,79;78,80;77,94
25,200;79,74;80,28;77,40;25,200;80,78;78,80;77,94
25,250;79,75;80,28;77,40;25,250;80,78;78,80;77,94
25,300;79,75;80,28;77,40;25,300;80,79;78,80;77,94
25,350;79,75;80,28;77,40;25,350;80,79;78,80;77,93
25,400;79,75;80,28;77,40;25,400;80,78;78,80;77,93
25,450;79,75;80,28;77,40;25,450;80,79;78,79;77,94
25,500;79,75;80,27;77,40;25,500;80,79;78,79;77,93
25,550;79,76;80,28;77,40;25,550;80,79;78,79;77,93
25,600;79,75;80,27;77,40;25,600;80,79;78,79;77,93
25,650;79,76;80,27;77,39;25,650;80,79;78,79;77,93
25,700;79,77;80,27;77,39;25,700;80,79;78,79;77,93
25,750;79,78;80,27;77,39;25,750;80,79;78,79;77,92
25,800;79,79;80,27;77,39;25,800;80,79;78,79;77,92
25,850;79,81;80,27;77,39;25,850;80,79;78,78;77,92
25,900;79,83;80,27;77,39;25,900;80,79;78,78;77,92
25,950;79,86;80,26;77,39;25,950;80,79;78,78;77,92
26,000;79,89;80,26;77,39;26,000;80,79;78,78;77,91
26,050;79,91;80,26;77,39;26,050;80,79;78,78;77,91
26,100;79,94;80,26;77,39;26,100;80,79;78,78;77,91
26,150;79,97;80,26;77,39;26,150;80,79;78,78;77,91
26,200;80,00;80,26;77,39;26,200;80,79;78,78;77,90
26,250;80,04;80,26;77,38;26,250;80,79;78,78;77,90
26,300;80,07;80,26;77,39;26,300;80,79;78,77;77,90
26,350;80,10;80,25;77,38;26,350;80,79;78,78;77,90
26,400;80,13;80,26;77,39;26,400;80,79;78,77;77,90
26,450;80,15;80,25;77,39;26,450;80,79;78,77;77,90
26,500;80,18;80,25;77,38;26,500;80,79;78,77;77,89
26,550;80,20;80,25;77,38;26,550;80,79;78,77;77,89
26,600;80,21;80,25;77,39;26,600;80,79;78,77;77,89
26,650;80,22;80,25;77,38;26,650;80,79;78,77;77,89
26,700;80,23;80,25;77,38;26,700;80,79;78,77;77,88
26,750;80,24;80,25;77,38;26,750;80,79;78,76;77,89
26,800;80,24;80,25;77,38;26,800;80,79;78,77;77,88
26,850;80,25;80,25;77,38;26,850;80,79;78,77;77,88
26,900;80,25;80,25;77,38;26,900;80,79;78,76;77,88
26,950;80,24;80,24;77,38;26,950;80,79;78,76;77,88
27,000;80,25;80,24;77,38;27,000;80,79;78,76;77,88
27,050;80,24;80,24;77,38;27,050;80,79;78,76;77,88
27,100;80,24;80,24;77,38;27,100;80,79;78,76;77,88
27,150;80,23;80,24;77,38;27,150;80,79;78,76;77,87
27,200;80,22;80,24;77,38;27,200;80,79;78,76;77,87
27,250;80,22;80,24;77,38;27,250;80,79;78,76;77,87
27,300;80,21;80,24;77,38;27,300;80,79;78,76;77,87
27,350;80,20;80,24;77,38;27,350;80,79;78,76;77,87
27,400;80,19;80,24;77,38;27,400;80,79;78,76;77,87
27,450;80,18;80,24;77,37;27,450;80,79;78,75;77,86
27,500;80,17;80,24;77,37;27,500;80,78;78,75;77,86
27,550;80,15;80,24;77,37;27,550;80,79;78,75;77,86
27,600;80,14;80,24;77,37;27,600;80,79;78,75;77,86
27,650;80,13;80,24;77,37;27,650;80,79;78,75;77,86
27,700;80,12;80,24;77,37;27,700;80,79;78,75;77,86
27,750;80,11;80,24;77,37;27,750;80,79;78,75;77,86
27,800;80,10;80,23;77,37;27,800;80,79;78,75;77,86
27,850;80,09;80,24;77,37;27,850;80,79;78,75;77,86
27,900;80,09;80,24;77,37;27,900;80,79;78,75;77,86
27,950;80,08;80,24;77,37;27,950;80,78;78,75;77,86
28,000;80,08;80,24;77,37;28,000;80,78;78,75;77,86
28,050;80,07;80,23;77,37;28,050;80,78;78,75;77,86
28,100;80,06;80,24;77,37;28,100;80,78;78,75;77,86
28,150;80,05;80,23;77,37;28,150;80,78;78,74;77,86
28,200;80,04;80,23;77,36;28,200;80,78;78,74;77,86
28,250;80,03;80,24;77,37;28,250;80,77;78,74;77,86
28,300;80,03;80,24;77,37;28,300;80,78;78,75;77,86
28,350;80,02;80,24;77,36;28,350;80,77;78,74;77,86
28,400;80,01;80,24;77,36;28,400;80,78;78,74;77,86
28,450;80,00;80,24;77,36;28,450;80,77;78,74;77,86
28,500;79,99;80,23;77,36;28,500;80,77;78,74;77,86
28,550;79,98;80,24;77,36;28,550;80,77;78,74;77,86
28,600;79,98;80,24;77,36;28,600;80,77;78,74;77,86
28,650;79,97;80,23;77,36;28,650;80,76;78,74;77,86
28,700;79,96;80,24;77,36;28,700;80,77;78,74;77,86
28,750;79,95;80,24;77,36;28,750;80,77;78,74;77,86
28,800;79,94;80,24;77,36;28,800;80,77;78,74;77,86
28,850;79,94;80,24;77,36;28,850;80,77;78,74;77,86
28,900;79,93;80,24;77,36;28,900;80,76;78,74;77,86
28,950;79,93;80,24;77,35;28,950;80,76;78,74;77,86
29,000;79,92;80,24;77,36;29,000;80,76;78,73;77,86
29,050;79,92;80,24;77,36;29,050;80,76;78,74;77,86
29,100;79,91;80,24;77,36;29,100;80,76;78,74;77,86
29,150;79,90;80,24;77,35;29,150;80,76;78,74;77,86
29,200;79,90;80,24;77,35;29,200;80,76;78,73;77,87
29,250;79,90;80,24;77,35;29,250;80,76;78,74;77,86
29,300;79,90;80,24;77,35;29,300;80,76;78,73;77,87
29,350;79,89;80,24;77,35;29,350;80,75;78,73;77,87
29,400;79,89;80,24;77,35;29,400;80,75;78,73;77,87
29,450;79,89;80,24;77,35;29,450;80,75;78,73;77,87
29,500;79,88;80,24;77,35;29,500;80,75;78,73;77,87
29,550;79,88;80,24;77,35;29,550;80,75;78,73;77,87
29,600;79,88;80,24;77,34;29,600;80,75;78,73;77,87
29,650;79,88;80,24;77,35;29,650;80,75;78,73;77,87
29,700;79,87;80,24;77,34;29,700;80,75;78,73;77,87
29,750;79,87;80,24;77,34;29,750;80,75;78,73;77,87
29,800;79,87;80,24;77,34;29,800;80,75;78,73;77,87
29,850;79,87;80,24;77,34;29,850;80,75;78,73;77,87
29,900;79,87;80,24;77,34;29,900;80,74;78,73;77,87
29,950;79,87;80,24;77,34;29,950;80,75;78,72;77,87
30,000;79,87;80,24;77,34;30,000;80,75;78,73;77,88
30,050;79,87;80,24;77,33;30,050;80,75;78,72;77,87
30,100;79,87;80,25;77,34;30,100;80,74;78,72;77,88
30,150;79,87;80,25;77,33;30,150;80,74;78,73;77,87
30,200;79,87;80,25;77,33;30,200;80,74;78,72;77,87
30,250;79,88;80,26;77,33;30,250;80,74;78,72;77,87
30,300;79,88;80,26;77,33;30,300;80,74;78,72;77,87
30,350;79,89;80,26;77,33;30,350;80,74;78,72;77,87
30,400;79,89;80,27;77,33;30,400;80,74;78,72;77,88
30,450;79,90;80,27;77,33;30,450;80,74;78,72;77,88
30,500;79,91;80,27;77,33;30,500;80,74;78,71;77,87
30,550;79,91;80,28;77,32;30,550;80,74;78,72;77,87
30,600;79,92;80,28;77,32;30,600;80,74;78,72;77,87
30,650;79,94;80,29;77,32;30,650;80,74;78,72;77,87
30,700;79,94;80,29;77,32;30,700;80,74;78,72;77,88
30,750;79,95;80,30;77,32;30,750;80,74;78,72;77,87
30,800;79,96;80,31;77,31;30,800;80,74;78,72;77,87
30,850;79,98;80,32;77,31;30,850;80,74;78,71;77,87
30,900;79,99;80,32;77,31;30,900;80,74;78,71;77,87
30,950;79,99;80,33;77,31;30,950;80,74;78,72;77,87
31,000;80,01;80,34;77,31;31,000;80,75;78,71;77,87
31,050;80,02;80,35;77,31;31,050;80,74;78,71;77,87
31,100;80,03;80,35;77,31;31,100;80,75;78,71;77,87
31,150;80,05;80,37;77,30;31,150;80,75;78,71;77,87
31,200;80,06;80,37;77,30;31,200;80,74;78,71;77,87
31,250;80,07;80,38;77,30;31,250;80,74;78,71;77,87
31,300;80,08;80,39;77,29;31,300;80,75;78,71;77,87
31,350;80,09;80,40;77,30;31,350;80,75;78,71;77,87
31,400;80,10;80,40;77,29;31,400;80,75;78,71;77,87
31,450;80,11;80,41;77,29;31,450;80,75;78,71;77,87
31,500;80,12;80,42;77,29;31,500;80,75;78,71;77,86
31,550;80,14;80,43;77,29;31,550;80,75;78,70;77,87
31,600;80,15;80,44;77,30;31,600;80,75;78,70;77,86
31,650;80,16;80,44;77,29;31,650;80,75;78,70;77,87
31,700;80,17;80,45;77,31;31,700;80,75;78,70;77,86
31,750;80,18;80,46;77,31;31,750;80,75;78,70;77,86
31,800;80,19;80,46;77,31;31,800;80,75;78,70;77,86
31,850;80,20;80,47;77,32;31,850;80,76;78,70;77,86
31,900;80,22;80,48;77,33;31,900;80,76;78,70;77,86
31,950;80,22;80,48;77,34;31,950;80,76;78,70;77,86
32,000;80,24;80,49;77,34;32,000;80,76;78,70;77,86
32,050;80,24;80,50;77,35;32,050;80,76;78,70;77,86
32,100;80,25;80,50;77,36;32,100;80,76;78,70;77,86
32,150;80,27;80,51;77,36;32,150;80,76;78,70;77,86
32,200;80,27;80,51;77,37;32,200;80,76;78,70;77,86
32,250;80,29;80,51;77,38;32,250;80,76;78,69;77,86
32,300;80,30;80,52;77,39;32,300;80,76;78,69;77,86
32,350;80,31;80,52;77,39;32,350;80,76;78,69;77,85
32,400;80,32;80,53;77,40;32,400;80,76;78,69;77,86
32,450;80,32;80,53;77,41;32,450;80,76;78,69;77,86
32,500;80,34;80,54;77,41;32,500;80,76;78,69;77,86
32,550;80,34;80,54;77,42;32,550;80,76;78,69;77,86
32,600;80,35;80,55;77,43;32,600;80,76;78,69;77,86
32,650;80,35;80,55;77,43;32,650;80,76;78,69;77,86
32,700;80,37;80,55;77,43;32,700;80,76;78,69;77,86
32,750;80,37;80,55;77,43;32,750;80,76;78,69;77,85
32,800;80,38;80,56;77,44;32,800;80,76;78,69;77,85
32,850;80,38;80,56;77,43;32,850;80,76;78,69;77,85
32,900;80,39;80,56;77,43;32,900;80,76;78,68;77,85
32,950;80,39;80,56;77,42;32,950;80,77;78,69;77,85
33,000;80,39;80,56;77,41;33,000;80,77;78,69;77,85
33,050;80,39;80,56;77,41;33,050;80,76;78,69;77,86
33,100;80,39;80,56;77,40;33,100;80,76;78,68;77,85
33,150;80,40;80,56;77,39;33,150;80,76;78,68;77,85
33,200;80,40;80,57;77,39;33,200;80,76;78,68;77,85
33,250;80,40;80,56;77,39;33,250;80,76;78,68;77,85
33,300;80,40;80,57;77,38;33,300;80,76;78,68;77,85
33,350;80,40;80,57;77,38;33,350;80,76;78,68;77,85
33,400;80,40;80,57;77,37;33,400;80,76;78,68;77,85
33,450;80,40;80,57;77,37;33,450;80,76;78,68;77,86
33,500;80,40;80,58;77,37;33,500;80,76;78,68;77,85
33,550;80,40;80,57;77,36;33,550;80,76;78,68;77,85
33,600;80,40;80,58;77,36;33,600;80,75;78,68;77,85
33,650;80,40;80,58;77,36;33,650;80,75;78,68;77,86
33,700;80,40;80,58;77,36;33,700;80,75;78,67;77,85
33,750;80,40;80,59;77,36;33,750;80,75;78,68;77,86
33,800;80,40;80,59;77,37;33,800;80,75;78,68;77,85
33,850;80,40;80,59;77,37;33,850;80,75;78,68;77,85
33,900;80,40;80,60;77,37;33,900;80,74;78,68;77,86
33,950;80,41;80,60;77,37;33,950;80,74;78,68;77,86
34,000;80,40;80,61;77,37;34,000;80,74;78,67;77,85
34,050;80,41;80,61;77,37;34,050;80,74;78,67;77,86
34,100;80,41;80,61;77,38;34,100;80,74;78,67;77,86
34,150;80,41;80,61;77,38;34,150;80,73;78,67;77,86
34,200;80,41;80,62;77,38;34,200;80,73;78,67;77,86
34,250;80,41;80,62;77,38;34,250;80,73;78,68;77,86
34,300;80,41;80,62;77,38;34,300;80,72;78,67;77,86
34,350;80,41;80,63;77,39;34,350;80,72;78,67;77,86
34,400;80,41;80,64;77,39;34,400;80,72;78,67;77,86
34,450;80,42;80,64;77,39;34,450;80,71;78,67;77,86
34,500;80,41;80,64;77,39;34,500;80,71;78,67;77,86
34,550;80,42;80,65;77,39;34,550;80,71;78,67;77,86
34,600;80,42;80,65;77,39;34,600;80,71;78,67;77,86
34,650;80,42;80,66;77,39;34,650;80,70;78,67;77,86
34,700;80,42;80,66;77,39;34,700;80,70;78,67;77,86
34,750;80,43;80,66;77,40;34,750;80,70;78,67;77,86
34,800;80,42;80,67;77,40;34,800;80,69;78,67;77,86
34,850;80,42;80,67;77,40;34,850;80,69;78,67;77,86
34,900;80,43;80,68;77,40;34,900;80,68;78,67;77,86
34,950;80,43;80,68;77,40;34,950;80,68;78,67;77,86
35,000;80,43;80,69;77,40;35,000;80,68;78,67;77,86
35,050;80,43;80,69;77,40;35,050;80,67;78,67;77,87
35,100;80,43;80,70;77,40;35,100;80,67;78,67;77,87
35,150;80,44;80,70;77,40;35,150;80,67;78,67;77,87
35,200;80,44;80,70;77,40;35,200;80,66;78,67;77,86
35,250;80,44;80,71;77,40;35,250;80,66;78,67;77,87
35,300;80,44;80,71;77,39;35,300;80,65;78,67;77,87
35,350;80,44;80,72;77,39;35,350;80,65;78,67;77,87
35,400;80,45;80,72;77,39;35,400;80,65;78,67;77,87
35,450;80,45;80,72;77,39;35,450;80,64;78,67;77,87
35,500;80,45;80,73;77,39;35,500;80,64;78,67;77,87
35,550;80,45;80,74;77,39;35,550;80,63;78,67;77,87
35,600;80,45;80,74;77,39;35,600;80,63;78,67;77,88
35,650;80,46;80,74;77,39;35,650;80,63;78,67;77,87
35,700;80,46;80,74;77,39;35,700;80,63;78,67;77,87
35,750;80,46;80,74;77,38;35,750;80,62;78,68;77,88
35,800;80,47;80,75;77,38;35,800;80,62;78,67;77,88
35,850;80,47;80,75;77,38;35,850;80,62;78,68;77,88
35,900;80,47;80,75;77,38;35,900;80,61;78,67;77,87
35,950;80,47;80,76;77,37;35,950;80,60;78,67;77,88
36,000;80,47;80,76;77,38;36,000;80,60;78,67;77,88
36,050;80,48;80,76;77,37;36,050;80,60;78,67;77,88
36,100;80,48;80,76;77,37;36,100;80,59;78,67;77,88
36,150;80,48;80,76;77,37;36,150;80,59;78,67;77,88
36,200;80,48;80,76;77,37;36,200;80,59;78,67;77,88
36,250;80,48;80,76;77,36;36,250;80,59;78,67;77,88
36,300;80,49;80,76;77,36;36,300;80,58;78,67;77,88
36,350;80,49;80,76;77,36;36,350;80,58;78,67;77,88
36,400;80,49;80,76;77,36;36,400;80,58;78,67;77,88
36,450;80,50;80,76;77,36;36,450;80,57;78,67;77,88
36,500;80,50;80,76;77,35;36,500;80,56;78,67;77,89
36,550;80,50;80,76;77,35;36,550;80,56;78,67;77,88
36,600;80,50;80,76;77,35;36,600;80,56;78,67;77,88
36,650;80,51;80,76;77,35;36,650;80,55;78,67;77,88
36,700;80,51;80,76;77,35;36,700;80,55;78,67;77,88
36,750;80,51;80,76;77,35;36,750;80,55;78,67;77,89
36,800;80,52;80,76;77,35;36,800;80,54;78,67;77,88
36,850;80,52;80,76;77,34;36,850;80,54;78,67;77,89
36,900;80,52;80,75;77,34;36,900;80,54;78,67;77,89
36,950;80,52;80,75;77,34;36,950;80,54;78,67;77,89
37,000;80,53;80,75;77,34;37,000;80,53;78,67;77,89
37,050;80,53;80,75;77,35;37,050;80,53;78,67;77,89
37,100;80,53;80,74;77,34;37,100;80,53;78,67;77,89
37,150;80,53;80,74;77,34;37,150;80,53;78,67;77,89
37,200;80,53;80,74;77,34;37,200;80,52;78,67;77,89
37,250;80,53;80,74;77,34;37,250;80,52;78,67;77,89
37,300;80,54;80,74;77,34;37,300;80,52;78,66;77,89
37,350;80,54;80,73;77,34;37,350;80,51;78,67;77,89
37,400;80,54;80,73;77,34;37,400;80,51;78,66;77,89
37,450;80,55;80,73;77,34;37,450;80,51;78,67;77,89
37,500;80,55;80,72;77,34;37,500;80,51;78,67;77,90
37,550;80,55;80,72;77,34;37,550;80,50;78,66;77,89
37,600;80,55;80,71;77,34;37,600;80,50;78,66;77,90
37,650;80,56;80,71;77,34;37,650;80,50;78,67;77,90
37,700;80,56;80,71;77,35;37,700;80,49;78,66;77,90
37,750;80,57;80,70;77,35;37,750;80,49;78,66;77,90
37,800;80,57;80,70;77,35;37,800;80,49;78,66;77,90
37,850;80,57;80,70;77,35;37,850;80,49;78,66;77,90
37,900;80,57;80,69;77,35;37,900;80,48;78,66;77,90
37,950;80,58;80,69;77,35;37,950;80,48;78,66;77,90
38,000;80,58;80,69;77,35;38,000;80,48;78,66;77,90
38,050;80,58;80,68;77,35;38,050;80,48;78,66;77,90
38,100;80,58;80,68;77,35;38,100;80,48;78,66;77,91
38,150;80,58;80,67;77,35;38,150;80,48;78,65;77,91
38,200;80,59;80,67;77,35;38,200;80,47;78,65;77,90
38,250;80,59;80,66;77,36;38,250;80,47;78,65;77,91
38,300;80,59;80,66;77,36;38,300;80,47;78,65;77,91
38,350;80,60;80,66;77,36;38,350;80,47;78,65;77,91
38,400;80,60;80,65;77,36;38,400;80,47;78,65;77,90
38,450;80,60;80,65;77,36;38,450;80,46;78,65;77,91
38,500;80,60;80,65;77,36;38,500;80,46;78,65;77,91
38,550;80,60;80,64;77,36;38,550;80,46;78,65;77,92
38,600;80,61;80,63;77,36;38,600;80,46;78,65;77,91
38,650;80,61;80,63;77,36;38,650;80,46;78,65;77,91
38,700;80,61;80,62;77,37;38,700;80,45;78,65;77,92
38,750;80,61;80,62;77,37;38,750;80,45;78,65;77,92
38,800;80,62;80,61;77,37;38,800;80,45;78,64;77,91
38,850;80,62;80,61;77,37;38,850;80,45;78,64;77,91
38,900;80,62;80,60;77,37;38,900;80,45;78,64;77,92
38,950;80,63;80,60;77,37;38,950;80,45;78,64;77,92
39,000;80,63;80,59;77,38;39,000;80,45;78,64;77,92
39,050;80,63;80,59;77,37;39,050;80,45;78,64;77,92
39,100;80,63;80,58;77,38;39,100;80,45;78,64;77,92
39,150;80,63;80,57;77,38;39,150;80,45;78,64;77,92
39,200;80,63;80,57;77,38;39,200;80,44;78,64;77,92
39,250;80,64;80,56;77,38;39,250;80,44;78,64;77,92
39,300;80,64;80,56;77,38;39,300;80,44;78,64;77,92
39,350;80,65;80,55;77,39;39,350;80,44;78,64;77,92
39,400;80,65;80,55;77,39;39,400;80,44;78,63;77,92
39,450;80,65;80,54;77,39;39,450;80,44;78,63;77,92
39,500;80,66;80,54;77,39;39,500;80,44;78,63;77,93
39,550;80,66;80,53;77,39;39,550;80,44;78,63;77,92
39,600;80,66;80,52;77,39;39,600;80,44;78,63;77,92
39,650;80,67;80,52;77,40;39,650;80,44;78,63;77,92
39,700;80,67;80,51;77,40;39,700;80,43;78,63;77,93
39,750;80,67;80,50;77,40;39,750;80,44;78,63;77,92
39,800;80,67;80,50;77,41;39,800;80,43;78,63;77,93
39,850;80,68;80,49;77,41;39,850;80,44;78,63;77,93
39,900;80,68;80,48;77,41;39,900;80,44;78,62;77,92
39,950;80,69;80,47;77,41;39,950;80,43;78,63;77,93
40,000;80,68;80,47;77,41;40,000;80,43;78,63;77,93
40,050;80,69;80,46;77,41;40,050;80,43;78,62;77,93
40,100;80,69;80,45;77,42;40,100;80,44;78,62;77,93
40,150;80,69;80,45;77,42;40,150;80,44;78,62;77,93
40,200;80,70;80,44;77,42;40,200;80,43;78,62;77,93
40,250;80,70;80,43;77,42;40,250;80,43;78,62;77,93
40,300;80,70;80,43;77,43;40,300;80,43;78,62;77,93
40,350;80,70;80,42;77,43;40,350;80,44;78,62;77,93
40,400;80,70;80,41;77,43;40,400;80,43;78,62;77,93
40,450;80,70;80,40;77,43;40,450;80,43;78,62;77,93
40,500;80,71;80,39;77,43;40,500;80,43;78,62;77,93
40,550;80,71;80,38;77,43;40,550;80,44;78,62;77,93
40,600;80,71;80,37;77,44;40,600;80,44;78,62;77,93
40,650;80,69;80,35;77,44;40,650;80,44;78,62;77,93
40,700;80,68;80,34;77,44;40,700;80,43;78,62;77,93
40,750;80,70;80,33;77,44;40,750;80,43;78,61;77,93
40,800;80,70;80,31;77,44;40,800;80,44;78,61;77,93
40,850;80,69;80,30;77,44;40,850;80,44;78,61;77,93
40,900;80,69;80,29;77,44;40,900;80,44;78,62;77,93
40,950;80,71;80,29;77,44;40,950;80,43;78,61;77,93
41,000;80,72;80,30;77,44;41,000;80,44;78,61;77,93
41,050;80,73;80,29;77,44;41,050;80,44;78,62;77,93
41,100;80,74;80,29;77,45;41,100;80,44;78,61;77,93
41,150;80,75;80,29;77,45;41,150;80,44;78,61;77,93
41,200;80,77;80,29;77,44;41,200;80,44;78,61;77,93
41,250;80,78;80,28;77,44;41,250;80,44;78,61;77,93
41,300;80,79;80,28;77,45;41,300;80,44;78,61;77,93
41,350;80,80;80,28;77,44;41,350;80,44;78,61;77,93
41,400;80,82;80,28;77,44;41,400;80,44;78,61;77,93
41,450;80,83;80,28;77,45;41,450;80,44;78,61;77,93
41,500;80,85;80,27;77,45;41,500;80,43;78,61;77,93
41,550;80,86;80,27;77,44;41,550;80,44;78,61;77,93
41,600;80,88;80,27;77,45;41,600;80,44;78,61;77,93
41,650;80,89;80,26;77,44;41,650;80,44;78,61;77,93
41,700;80,90;80,26;77,44;41,700;80,44;78,61;77,93
41,750;80,91;80,26;77,44;41,750;80,44;78,61;77,92
41,800;80,93;80,26;77,44;41,800;80,44;78,61;77,93
41,850;80,94;80,26;77,44;41,850;80,43;78,61;77,92
41,900;80,96;80,26;77,44;41,900;80,44;78,60;77,93
41,950;80,96;80,25;77,44;41,950;80,44;78,61;77,93
42,000;80,97;80,25;77,44;42,000;80,44;78,61;77,93
42,050;80,99;80,25;77,44;42,050;80,44;78,60;77,93
42,100;81,00;80,24;77,44;42,100;80,44;78,61;77,93
42,150;81,01;80,24;77,44;42,150;80,44;78,60;77,92
42,200;81,02;80,25;77,44;42,200;80,43;78,60;77,92
42,250;81,03;80,25;77,43;42,250;80,44;78,61;77,92
42,300;81,04;80,24;77,44;42,300;80,44;78,60;77,92
42,350;81,05;80,24;77,43;42,350;80,44;78,61;77,92
42,400;81,06;80,24;77,43;42,400;80,43;78,60;77,92
42,450;81,07;80,24;77,43;42,450;80,43;78,60;77,92
